TICKER,PUBLICATION_DATE,SUMMARY
TSLA,2018-03-27 20:51:21 +0000,Wall Street sank on Tuesday giving back earlier gains in a choppy trading session that saw losses accelerate late as tech stocks plunged sending the benchmark measures down for a fourth decline in five days Wall Street sank on Tuesday giving back earlier gains in a choppy trading session
TSLA,2018-03-27 20:51:21 +0000,Wall Street sank on Tuesday giving back earlier gains in a choppy trading session that saw losses accelerate late as tech stocks plunged sending the benchmark measures down for a fourth decline in five days Wall Street sank on Tuesday giving back earlier gains in a choppy trading session
TSLA,2018-03-27 20:50:54 +0000,"Shares of Tesla Inc. fell more than 8% on Tuesday, extending a rout in one of the hottest stocks in recent years."
TSLA,2018-03-27 20:49:11 +0000,Tuesday s session closes with the NASDAQ Composite Index at 7 008 81 The total shares traded for the NASDAQ was over 2 29 billion Declining stocks led advancers by 3 29 to 1 ratio There were 700 advancers and 2300 decliners for the day On the NASDAQ Stock Exchange 13 stocks reached a 52
TSLA,2018-03-27 20:49:11 +0000,Tuesday s session closes with the NASDAQ Composite Index at 7 008 81 The total shares traded for the NASDAQ was over 2 29 billion Declining stocks led advancers by 3 29 to 1 ratio There were 700 advancers and 2300 decliners for the day On the NASDAQ Stock Exchange 13 stocks reached a 52
TSLA,2018-03-27 20:42:12 +0000,"Moody's Investors Services late Tuesday downgraded Tesla Inc. corporate debt rating to B3 from B2, one notch further down on its junk-bond rating, saying the Silicon Valley car maker ""will have to ..."
TSLA,2018-03-27 20:31:40 +0000,Wall Street sank on Tuesday giving back earlier gains in a choppy trading session that saw losses accelerate in late trading as tech stocks plunged sending the benchmark measures down for a fourth loss in five days Wall Street sank on Tuesday giving back earlier gains in a choppy trading
TSLA,2018-03-27 20:31:40 +0000,Wall Street sank on Tuesday giving back earlier gains in a choppy trading session that saw losses accelerate in late trading as tech stocks plunged sending the benchmark measures down for a fourth loss in five days Wall Street sank on Tuesday giving back earlier gains in a choppy trading
TSLA,2018-03-27 20:26:00 +0000,"While tech giants, traditional auto makers and companies like Nvidia funnel billions into the industry, the fatal Uber accident threatens its growth."
TSLA,2018-03-27 20:20:07 +0000,"Moody's Investors Service downgraded Tesla, Inc.'s (Tesla) Corporate Family Rating (CFR) to B3 from B2, unsecured note rating to Caa1 from B3, and Speculative Grade Liquidity rating to SGL-4 from SGL-3. ..."
TSLA,2018-03-27 20:18:37 +0000,Nvidia fell as investors sorted out media reports on automotive customer Tesla and other autonomous vehicle developments.
TSLA,2018-03-27 20:18:22 +0000,"The stock market ended lower Monday, with the Nasdaq composite taking the biggest hit, down 2.9%, hurt by by weakness in shares of Tesla and Nvidia."
TSLA,2018-03-27 20:05:00 +0000,The electric Jaguar I-Pace will join Waymo&apos;s new automated ride-hailing service -- launching very soon.
TSLA,2018-03-27 19:59:56 +0000,"Tesla shares fell 8.3 percent to $278.64 in mid-afternoon trading on Tuesday, hitting their lowest intraday level in almost a year, after news of the investigation and as chipmaker Nvidia Corp suspended self-driving tests across the globe with its partners including Tesla.  It was unclear if the car was being driven by its automated control system at the time of the accident, which killed the Tesla driver and involved two other cars, the NTSB said on Twitter."
TSLA,2018-03-27 19:36:20 +0000,"Tesla shares fell 8.3 percent to $278.64 in mid-afternoon trading on Tuesday, hitting their lowest intraday level in almost a year, after news of the investigation and as chipmaker Nvidia Corp (NVDA.O) suspended self-driving tests across the globe with its partners including Tesla.  It was unclear if the car was being driven by its automated control system at the time of the accident, which killed the Tesla driver and involved two other cars, the NTSB said on Twitter."
TSLA,2018-03-27 19:05:00 +0000,"When Jobs changed his companyâ€™s name from Apple Computer to Apple Inc. in January 2007, that was a pretty good buy point for AAPL shares. When Musk changed his company's name from Tesla Motors to Tesla Inc. in January 2017, that was the beginning of the end of for Tesla as a public company"
